airbnb_id,city,name,latitude,longitude,price,rating_overall,reviews_count,rating_stars,rating_accuracy,rating_communication,rating_cleanliness,rating_location,rating_checkin,rating_value,response_rate,response_time,acceptance_rate,room_type,bedrooms,beds,bathrooms,person_capacity,host_name,host_since,is_superhost,host_verified,url,data_source,last_review_date,availability_30,availability_60,availability_90,minimum_nights,maximum_nights
avignon_000261,Avignon,Superbe studio à Avignon,43.978982,4.706636,59,4.59,241,4.6,4.55,4.68,4.69,4.7,4.73,4.68,91,moins d une heure,89,Logement entier,2,2,1.8,6,Host_68837,2021,False,True,https://www.airbnb.fr/rooms/avignon_000261,detailed_ratings,2024-07-27,8,57,85,1,154
avignon_000262,Avignon,Hébergement chez l'habitant - Avignon zone calme,43.876917,4.755841,130,4.67,130,4.7,4.62,4.75,4.5,4.69,4.91,4.51,87,moins de 12 heures,97,Chambre privée,5,5,1.2,3,Host_93743,2022,False,False,https://www.airbnb.fr/rooms/avignon_000262,detailed_ratings,2022-06-10,16,42,64,4,261
avignon_000263,Avignon,Authentique pied-à-terre proche monuments,44.004116,4.74106,116,4.7,157,4.7,4.85,4.87,4.49,4.88,4.61,4.5,96,quelques heures,87,Logement entier,5,2,2.8,3,Host_15415,2013,False,True,https://www.airbnb.fr/rooms/avignon_000263,detailed_ratings,2023-06-09,9,55,75,1,321
avignon_000264,Avignon,Moderne pied-à-terre à Avignon,43.941563,4.881919,141,4.71,135,4.7,4.65,4.96,4.78,4.86,4.68,4.64,91,quelques heures,95,Logement entier,2,5,1.0,10,Host_10773,2015,False,True,https://www.airbnb.fr/rooms/avignon_000264,detailed_ratings,2024-08-01,7,32,74,3,307
avignon_000265,Avignon,Chambre confortable proche quartier historique Avignon,43.889933,4.893073,92,4.38,195,4.4,4.5,4.6,4.09,4.56,4.39,4.25,87,moins de 12 heures,86,Chambre privée,2,3,1.4,2,Host_67352,2014,False,True,https://www.airbnb.fr/rooms/avignon_000265,detailed_ratings,2022-09-06,13,11,14,2,256
avignon_000266,Avignon,Hébergement entier - Avignon quartier animé,43.859958,4.759113,104,4.43,50,4.4,4.44,4.58,4.15,4.83,4.35,4.23,92,quelques heures,85,Logement entier,3,3,1.4,10,Host_4853,2014,False,False,https://www.airbnb.fr/rooms/avignon_000266,detailed_ratings,2022-06-04,24,23,15,1,294
avignon_000267,Avignon,Lumineux chambre à Avignon,43.90194,4.745303,93,4.44,198,4.4,4.39,4.5,4.53,4.74,4.35,4.18,92,quelques heures,89,Chambre privée,4,6,2.7,5,Host_48561,2013,False,True,https://www.airbnb.fr/rooms/avignon_000267,detailed_ratings,2023-07-09,5,41,13,2,169
avignon_000268,Avignon,Superbe pied-à-terre à Avignon,43.888956,4.859068,119,4.55,279,4.6,4.46,4.53,4.48,4.71,4.64,4.28,86,moins de 12 heures,82,Logement entier,1,6,1.9,7,Host_68919,2020,False,True,https://www.airbnb.fr/rooms/avignon_000268,detailed_ratings,2022-08-23,23,55,9,2,302
avignon_000269,Avignon,Hébergement entier - Avignon quartier historique,43.929077,4.790649,153,4.74,263,4.7,4.86,4.89,4.51,4.94,4.71,4.69,88,moins d une heure,87,Logement entier,4,2,2.4,7,Host_57155,2013,True,True,https://www.airbnb.fr/rooms/avignon_000269,detailed_ratings,2024-08-12,26,9,62,4,228
avignon_000270,Avignon,Superbe loft proche monuments,43.90665,4.751824,106,4.71,100,4.7,4.62,4.66,4.84,5.0,4.62,4.39,86,moins de 12 heures,97,Logement entier,5,1,1.6,8,Host_77914,2012,True,False,https://www.airbnb.fr/rooms/avignon_000270,detailed_ratings,2024-10-13,28,59,14,3,162
avignon_000271,Avignon,Hébergement chez l'habitant - Avignon quartier historique,43.950492,4.721197,157,4.75,160,4.7,4.86,4.81,4.45,4.99,4.89,4.77,92,moins d une heure,96,Chambre privée,3,3,2.1,4,Host_98249,2018,False,False,https://www.airbnb.fr/rooms/avignon_000271,detailed_ratings,2024-07-05,17,41,80,6,64
avignon_000272,Avignon,Hébergement entier - Avignon proche gare,44.039364,4.742713,123,4.54,172,4.5,4.49,4.61,4.44,4.74,4.65,4.34,94,quelques heures,91,Logement entier,1,3,2.5,7,Host_17639,2019,False,False,https://www.airbnb.fr/rooms/avignon_000272,detailed_ratings,2024-01-11,22,43,84,4,159
avignon_000273,Avignon,Chambre confortable proche proche monuments Avignon,43.948266,4.75466,49,4.5,257,4.5,4.68,4.47,4.27,4.7,4.68,4.46,96,moins de 12 heures,85,Chambre privée,4,1,2.9,8,Host_22601,2013,True,True,https://www.airbnb.fr/rooms/avignon_000273,detailed_ratings,2023-06-18,1,40,39,1,167
avignon_000274,Avignon,Spacieux appartement proche commerces,44.001402,4.864518,92,4.65,189,4.6,4.77,4.63,4.41,4.86,4.68,4.37,87,moins de 12 heures,91,Logement entier,4,2,2.1,3,Host_72072,2020,False,True,https://www.airbnb.fr/rooms/avignon_000274,detailed_ratings,2024-04-05,24,9,81,1,223
avignon_000275,Avignon,Loft entier au cœur de Avignon,43.989659,4.784571,81,4.53,160,4.5,4.61,4.55,4.32,4.86,4.64,4.6,95,quelques heures,94,Logement entier,5,4,1.9,2,Host_59109,2016,False,False,https://www.airbnb.fr/rooms/avignon_000275,detailed_ratings,2022-10-09,17,43,67,5,133
avignon_000276,Avignon,Hébergement chez l'habitant - Avignon proche commerces,44.010514,4.842113,115,4.75,213,4.7,4.72,4.8,4.87,4.88,4.95,4.38,89,moins de 12 heures,92,Chambre partagée,3,6,2.4,9,Host_80864,2017,True,True,https://www.airbnb.fr/rooms/avignon_000276,detailed_ratings,2023-11-15,17,46,37,6,211
avignon_000277,Avignon,Hébergement entier - Avignon proche gare,43.993003,4.726105,54,4.74,171,4.7,4.75,4.97,4.65,4.75,4.79,4.75,95,moins d une heure,89,Logement entier,4,6,1.4,10,Host_63861,2018,False,False,https://www.airbnb.fr/rooms/avignon_000277,detailed_ratings,2023-03-24,1,44,40,1,87
avignon_000278,Avignon,Duplex entier au cœur de Avignon,43.970525,4.846039,61,4.42,52,4.4,4.33,4.61,4.2,4.49,4.56,4.11,89,moins d une heure,95,Logement entier,4,4,1.2,6,Host_19087,2014,True,True,https://www.airbnb.fr/rooms/avignon_000278,detailed_ratings,2022-08-18,6,51,14,6,76
avignon_000279,Avignon,Hébergement chez l'habitant - Avignon proche commerces,43.851898,4.840329,36,4.73,103,4.7,4.91,4.99,4.46,4.96,4.77,4.49,91,moins de 12 heures,87,Chambre privée,3,5,2.2,10,Host_43571,2018,False,True,https://www.airbnb.fr/rooms/avignon_000279,detailed_ratings,2023-06-25,23,37,89,7,359
avignon_000280,Avignon,Lumineux chambre à Avignon,44.029947,4.848489,64,4.56,251,4.6,4.69,4.82,4.51,4.88,4.67,4.35,86,moins d une heure,87,Chambre partagée,1,4,2.1,2,Host_88286,2014,True,True,https://www.airbnb.fr/rooms/avignon_000280,detailed_ratings,2022-03-25,24,27,77,2,237
avignon_000281,Avignon,Maison entier au cœur de Avignon,43.857383,4.718674,100,4.5,281,4.5,4.47,4.59,4.27,4.73,4.63,4.41,99,moins de 12 heures,93,Logement entier,1,1,1.5,8,Host_42296,2018,False,False,https://www.airbnb.fr/rooms/avignon_000281,detailed_ratings,2024-06-12,4,24,18,3,142
avignon_000282,Avignon,Magnifique loft proche gare,44.033889,4.793039,125,4.59,269,4.6,4.73,4.78,4.74,4.91,4.67,4.39,96,quelques heures,87,Logement entier,5,5,1.6,7,Host_72701,2015,False,True,https://www.airbnb.fr/rooms/avignon_000282,detailed_ratings,2022-12-27,11,36,66,3,235
avignon_000283,Avignon,Hébergement entier - Avignon zone calme,43.971549,4.772034,100,4.55,283,4.5,4.62,4.51,4.43,4.88,4.8,4.64,88,quelques heures,86,Logement entier,5,4,2.0,10,Host_81276,2014,False,True,https://www.airbnb.fr/rooms/avignon_000283,detailed_ratings,2024-06-28,30,17,61,4,221
avignon_000284,Avignon,Chambre confortable proche zone calme Avignon,44.006086,4.753392,120,4.51,44,4.5,4.41,4.57,4.42,4.6,4.43,4.44,91,moins d une heure,97,Chambre privée,5,2,1.8,2,Host_54272,2016,True,True,https://www.airbnb.fr/rooms/avignon_000284,detailed_ratings,2024-02-04,23,51,9,4,239
avignon_000285,Avignon,Lumineux pied-à-terre à Avignon,44.010586,4.901387,115,4.36,248,4.4,4.38,4.34,4.23,4.54,4.6,4.01,88,moins d une heure,98,Logement entier,4,2,2.7,9,Host_57459,2023,False,True,https://www.airbnb.fr/rooms/avignon_000285,detailed_ratings,2023-01-03,21,60,46,4,68
avignon_000286,Avignon,Appartement entier au cœur de Avignon,43.980021,4.792494,124,4.48,200,4.5,4.53,4.4,4.33,4.77,4.39,4.2,96,moins d une heure,84,Logement entier,2,1,2.9,4,Host_40560,2022,True,True,https://www.airbnb.fr/rooms/avignon_000286,detailed_ratings,2023-11-21,4,29,49,2,278
avignon_000287,Avignon,Typique studio à Avignon,43.903452,4.85487,138,4.58,264,4.6,4.49,4.63,4.3,4.75,4.57,4.48,96,quelques heures,96,Logement entier,2,2,1.7,2,Host_29295,2017,False,True,https://www.airbnb.fr/rooms/avignon_000287,detailed_ratings,2022-04-21,25,56,69,3,208
avignon_000288,Avignon,Chambre confortable proche quartier historique Avignon,44.036744,4.708267,96,4.54,261,4.5,4.52,4.76,4.65,4.56,4.69,4.37,94,quelques heures,96,Chambre privée,1,3,1.6,9,Host_53018,2019,False,True,https://www.airbnb.fr/rooms/avignon_000288,detailed_ratings,2024-02-28,3,45,83,1,133
avignon_000289,Avignon,Hébergement entier - Avignon zone calme,43.876105,4.735517,39,4.58,58,4.6,4.52,4.72,4.4,4.84,4.86,4.52,99,quelques heures,87,Logement entier,3,2,3.0,10,Host_25828,2016,False,False,https://www.airbnb.fr/rooms/avignon_000289,detailed_ratings,2024-07-10,29,3,24,3,43
avignon_000290,Avignon,Lumineux chambre à Avignon,43.982245,4.742064,108,4.73,107,4.7,4.66,4.71,4.68,5.0,4.87,4.66,91,quelques heures,96,Chambre privée,2,2,1.6,8,Host_80128,2022,False,True,https://www.airbnb.fr/rooms/avignon_000290,detailed_ratings,2023-02-10,24,47,21,3,150
avignon_000291,Avignon,Lumineux chambre à Avignon,43.964224,4.819298,94,4.74,277,4.7,4.88,4.94,4.79,4.97,4.93,4.46,96,quelques heures,96,Chambre privée,3,5,1.7,2,Host_1267,2013,False,True,https://www.airbnb.fr/rooms/avignon_000291,detailed_ratings,2023-07-01,16,51,46,1,196
avignon_000292,Avignon,Charmant pied-à-terre proche gare,44.031675,4.779525,109,4.35,273,4.4,4.3,4.34,4.33,4.54,4.29,4.24,94,quelques heures,82,Logement entier,1,3,1.9,7,Host_17647,2019,False,False,https://www.airbnb.fr/rooms/avignon_000292,detailed_ratings,2023-12-08,19,31,21,5,129
avignon_000293,Avignon,Authentique chambre à Avignon,43.870033,4.854401,43,4.55,39,4.5,4.74,4.82,4.4,4.71,4.51,4.33,85,moins d une heure,83,Chambre privée,2,5,2.7,3,Host_80303,2021,False,True,https://www.airbnb.fr/rooms/avignon_000293,detailed_ratings,2022-10-21,10,28,35,7,342
avignon_000294,Avignon,Moderne duplex centre-ville,43.902158,4.721075,154,4.7,136,4.7,4.66,4.78,4.49,4.87,4.86,4.5,94,quelques heures,90,Logement entier,2,5,2.3,10,Host_17512,2015,False,True,https://www.airbnb.fr/rooms/avignon_000294,detailed_ratings,2024-03-13,30,49,47,5,96
avignon_000295,Avignon,Chambre confortable proche zone calme Avignon,43.940426,4.84727,36,4.64,110,4.6,4.79,4.6,4.4,4.94,4.67,4.65,85,moins d une heure,96,Chambre privée,1,1,1.3,3,Host_19486,2019,False,True,https://www.airbnb.fr/rooms/avignon_000295,detailed_ratings,2022-10-26,0,11,79,4,216
avignon_000296,Avignon,Duplex entier au cœur de Avignon,43.8806,4.799843,115,4.57,157,4.6,4.51,4.56,4.5,4.9,4.66,4.26,97,moins d une heure,95,Logement entier,3,3,1.5,4,Host_26075,2015,False,False,https://www.airbnb.fr/rooms/avignon_000296,detailed_ratings,2024-03-01,11,17,26,1,183
avignon_000297,Avignon,Hébergement chez l'habitant - Avignon quartier animé,43.903803,4.714188,134,4.36,174,4.4,4.29,4.29,4.48,4.53,4.31,4.09,87,quelques heures,87,Chambre privée,1,1,2.1,7,Host_86210,2014,False,True,https://www.airbnb.fr/rooms/avignon_000297,detailed_ratings,2022-04-21,27,59,29,1,175
avignon_000298,Avignon,Chambre confortable proche zone calme Avignon,43.886115,4.851513,107,4.43,246,4.4,4.39,4.52,4.44,4.6,4.58,4.1,100,quelques heures,91,Chambre privée,4,3,2.1,9,Host_76858,2022,False,True,https://www.airbnb.fr/rooms/avignon_000298,detailed_ratings,2024-02-10,18,44,27,4,195
avignon_000299,Avignon,Hébergement chez l'habitant - Avignon zone calme,43.954698,4.760789,106,4.37,122,4.4,4.46,4.29,4.3,4.48,4.45,4.08,96,moins d une heure,93,Chambre privée,5,4,2.6,8,Host_99029,2015,False,True,https://www.airbnb.fr/rooms/avignon_000299,detailed_ratings,2022-05-21,14,41,55,4,104
avignon_000300,Avignon,Charmant appartement à Avignon,43.987285,4.821761,49,4.47,268,4.5,4.38,4.54,4.35,4.63,4.56,4.32,86,moins d une heure,90,Logement entier,2,1,1.9,9,Host_66846,2013,False,True,https://www.airbnb.fr/rooms/avignon_000300,detailed_ratings,2023-07-28,13,34,73,7,98
avignon_000301,Avignon,Studio entier au cœur de Avignon,43.903676,4.826153,112,4.64,141,4.6,4.58,4.85,4.63,4.79,4.75,4.26,88,moins d une heure,96,Logement entier,4,1,3.0,10,Host_10447,2014,False,True,https://www.airbnb.fr/rooms/avignon_000301,detailed_ratings,2023-06-01,9,15,26,4,143
avignon_000302,Avignon,Typique chambre à Avignon,43.894436,4.732183,83,4.38,263,4.4,4.36,4.62,4.24,4.38,4.54,4.45,92,quelques heures,87,Chambre privée,5,4,2.5,7,Host_45235,2022,False,True,https://www.airbnb.fr/rooms/avignon_000302,detailed_ratings,2023-10-16,17,43,54,1,70
avignon_000303,Avignon,Appartement entier au cœur de Avignon,43.926195,4.872327,114,4.68,42,4.7,4.76,4.78,4.7,4.83,4.71,4.38,95,moins de 12 heures,93,Logement entier,4,4,2.3,7,Host_8340,2021,False,True,https://www.airbnb.fr/rooms/avignon_000303,detailed_ratings,2024-12-16,5,53,59,4,132
avignon_000304,Avignon,Hébergement entier - Avignon zone calme,43.868096,4.753748,62,4.59,189,4.6,4.67,4.87,4.65,4.91,4.77,4.24,99,moins de 12 heures,90,Logement entier,4,3,1.3,2,Host_95653,2020,False,True,https://www.airbnb.fr/rooms/avignon_000304,detailed_ratings,2023-11-05,13,14,58,6,327
avignon_000305,Avignon,Superbe maison proche monuments,43.996316,4.765204,55,4.47,175,4.5,4.64,4.4,4.52,4.61,4.64,4.45,92,moins d une heure,93,Logement entier,4,6,2.5,3,Host_73469,2012,False,True,https://www.airbnb.fr/rooms/avignon_000305,detailed_ratings,2023-06-17,20,8,63,4,344
avignon_000306,Avignon,Chambre confortable proche quartier animé Avignon,44.003575,4.82682,44,4.71,289,4.7,4.89,4.7,4.44,4.79,5.0,4.58,96,moins de 12 heures,91,Chambre privée,2,2,1.5,6,Host_55962,2012,False,True,https://www.airbnb.fr/rooms/avignon_000306,detailed_ratings,2023-04-19,6,41,53,3,134
avignon_000307,Avignon,Lumineux appartement proche gare,43.871496,4.884408,97,4.39,94,4.4,4.44,4.53,4.21,4.64,4.64,4.25,100,quelques heures,98,Logement entier,4,1,1.1,3,Host_10500,2017,False,True,https://www.airbnb.fr/rooms/avignon_000307,detailed_ratings,2023-09-20,18,41,44,2,361
avignon_000308,Avignon,Chambre confortable proche proche monuments Avignon,43.936796,4.8558,131,4.74,116,4.7,4.88,5.0,4.63,4.99,4.88,4.83,85,moins de 12 heures,82,Chambre privée,3,6,2.9,5,Host_16781,2012,False,True,https://www.airbnb.fr/rooms/avignon_000308,detailed_ratings,2023-05-03,18,5,75,4,207
avignon_000309,Avignon,Cosy pied-à-terre proche monuments,43.945049,4.836919,59,4.44,73,4.4,4.62,4.7,4.59,4.49,4.49,4.31,87,moins d une heure,93,Logement entier,4,2,2.4,10,Host_59158,2021,False,True,https://www.airbnb.fr/rooms/avignon_000309,detailed_ratings,2022-11-07,16,2,56,4,290
avignon_000310,Avignon,Chambre confortable proche proche commerces Avignon,43.936723,4.739509,133,4.36,182,4.4,4.34,4.55,4.45,4.67,4.47,4.36,100,quelques heures,89,Chambre privée,1,1,2.2,7,Host_15812,2022,True,False,https://www.airbnb.fr/rooms/avignon_000310,detailed_ratings,2024-04-05,13,44,37,5,138
avignon_000311,Avignon,Hébergement entier - Avignon zone calme,43.998145,4.716625,89,4.48,227,4.5,4.65,4.62,4.34,4.79,4.47,4.09,87,moins de 12 heures,88,Logement entier,4,6,3.0,9,Host_39327,2016,False,True,https://www.airbnb.fr/rooms/avignon_000311,detailed_ratings,2023-08-05,2,46,61,7,131
avignon_000312,Avignon,Typique loft proche gare,44.038789,4.820702,121,4.74,42,4.7,4.93,5.0,4.56,5.0,4.67,4.66,92,quelques heures,85,Logement entier,2,6,1.1,9,Host_19189,2015,True,True,https://www.airbnb.fr/rooms/avignon_000312,detailed_ratings,2024-09-10,14,40,15,3,59
avignon_000313,Avignon,Hébergement entier - Avignon proche commerces,44.043513,4.816127,117,4.47,28,4.5,4.53,4.51,4.2,4.54,4.61,4.21,89,moins de 12 heures,92,Logement entier,1,3,2.7,10,Host_17750,2021,False,True,https://www.airbnb.fr/rooms/avignon_000313,detailed_ratings,2023-02-18,29,52,85,7,186
avignon_000314,Avignon,Authentique studio à Avignon,43.951954,4.800218,101,4.72,254,4.7,4.92,4.92,4.65,4.87,4.88,4.62,90,moins d une heure,92,Logement entier,3,4,1.6,6,Host_22861,2022,True,True,https://www.airbnb.fr/rooms/avignon_000314,detailed_ratings,2024-05-25,25,20,67,1,274
avignon_000315,Avignon,Hébergement entier - Avignon zone calme,43.964219,4.888932,72,4.46,173,4.5,4.38,4.65,4.45,4.5,4.64,4.13,87,moins de 12 heures,92,Logement entier,5,2,2.2,2,Host_36232,2013,False,True,https://www.airbnb.fr/rooms/avignon_000315,detailed_ratings,2024-06-22,4,7,38,6,157
avignon_000316,Avignon,Superbe appartement zone calme,43.868047,4.740616,93,4.6,201,4.6,4.63,4.54,4.78,4.6,4.88,4.38,96,moins de 12 heures,93,Logement entier,3,2,1.1,8,Host_37308,2013,True,True,https://www.airbnb.fr/rooms/avignon_000316,detailed_ratings,2022-07-06,16,56,26,4,57
avignon_000317,Avignon,Chambre confortable proche quartier historique Avignon,43.951394,4.836495,147,4.63,241,4.6,4.62,4.6,4.65,4.67,4.71,4.58,91,moins d une heure,82,Chambre privée,1,4,1.2,2,Host_64847,2020,False,True,https://www.airbnb.fr/rooms/avignon_000317,detailed_ratings,2022-12-16,17,46,59,6,248
avignon_000318,Avignon,Hébergement entier - Avignon centre-ville,44.006872,4.750735,67,4.61,178,4.6,4.78,4.61,4.49,4.71,4.76,4.3,94,moins de 12 heures,98,Logement entier,5,2,1.1,5,Host_49018,2023,False,False,https://www.airbnb.fr/rooms/avignon_000318,detailed_ratings,2024-04-21,14,34,58,2,221
avignon_000319,Avignon,Hébergement entier - Avignon quartier historique,44.037563,4.903659,133,4.4,252,4.4,4.59,4.52,4.33,4.44,4.43,4.33,86,quelques heures,83,Logement entier,5,6,1.2,8,Host_44672,2018,False,True,https://www.airbnb.fr/rooms/avignon_000319,detailed_ratings,2022-03-11,4,48,11,6,273
avignon_000320,Avignon,Calme pied-à-terre quartier historique,43.998665,4.771504,36,4.58,297,4.6,4.7,4.65,4.63,4.83,4.78,4.59,89,quelques heures,100,Logement entier,2,2,2.8,2,Host_56036,2019,False,True,https://www.airbnb.fr/rooms/avignon_000320,detailed_ratings,2022-04-04,7,46,27,1,343
avignon_000321,Avignon,Chambre confortable proche quartier historique Avignon,43.986025,4.779457,44,4.38,84,4.4,4.54,4.59,4.17,4.75,4.43,4.39,93,moins d une heure,94,Chambre privée,2,3,1.5,4,Host_12991,2018,False,True,https://www.airbnb.fr/rooms/avignon_000321,detailed_ratings,2022-06-08,10,44,61,7,171
avignon_000322,Avignon,Hébergement entier - Avignon quartier animé,43.963596,4.874148,149,4.37,280,4.4,4.55,4.3,4.48,4.68,4.55,4.05,89,quelques heures,89,Logement entier,2,3,2.3,5,Host_90265,2016,False,True,https://www.airbnb.fr/rooms/avignon_000322,detailed_ratings,2024-09-23,23,22,45,2,229
avignon_000323,Avignon,Chambre confortable proche proche monuments Avignon,44.031699,4.755469,147,4.47,283,4.5,4.57,4.44,4.52,4.81,4.61,4.27,85,moins d une heure,87,Chambre partagée,5,6,2.4,9,Host_81938,2020,False,True,https://www.airbnb.fr/rooms/avignon_000323,detailed_ratings,2022-05-17,7,6,45,6,316
avignon_000324,Avignon,Lumineux loft centre-ville,44.014679,4.719648,105,4.57,129,4.6,4.77,4.54,4.42,4.91,4.65,4.63,97,moins d une heure,84,Logement entier,1,3,1.8,2,Host_78799,2013,False,True,https://www.airbnb.fr/rooms/avignon_000324,detailed_ratings,2022-07-17,12,51,2,4,349
avignon_000325,Avignon,Appartement entier au cœur de Avignon,43.974887,4.820285,133,4.37,280,4.4,4.32,4.37,4.55,4.43,4.37,4.07,99,moins d une heure,100,Logement entier,2,4,2.8,6,Host_2991,2022,True,True,https://www.airbnb.fr/rooms/avignon_000325,detailed_ratings,2024-02-12,15,32,6,3,61
avignon_000326,Avignon,Charmant duplex à Avignon,43.993818,4.744718,110,4.49,272,4.5,4.45,4.71,4.34,4.75,4.62,4.22,88,quelques heures,85,Logement entier,4,6,1.2,10,Host_67886,2017,False,True,https://www.airbnb.fr/rooms/avignon_000326,detailed_ratings,2023-10-02,8,6,85,7,305
avignon_000327,Avignon,Superbe maison à Avignon,43.933685,4.750597,68,4.57,248,4.6,4.77,4.71,4.28,4.71,4.62,4.32,94,moins d une heure,86,Logement entier,5,1,2.5,6,Host_64889,2018,False,True,https://www.airbnb.fr/rooms/avignon_000327,detailed_ratings,2023-10-09,6,32,37,6,84
avignon_000328,Avignon,Chambre confortable proche proche monuments Avignon,43.997168,4.716851,34,4.64,145,4.6,4.68,4.71,4.8,4.83,4.56,4.32,99,moins de 12 heures,81,Chambre privée,4,3,2.8,5,Host_23596,2021,False,True,https://www.airbnb.fr/rooms/avignon_000328,detailed_ratings,2022-05-10,7,11,12,2,352
avignon_000329,Avignon,Studio entier au cœur de Avignon,43.904249,4.768515,70,4.4,9,4.4,4.35,4.34,4.3,4.52,4.43,4.07,88,moins d une heure,93,Logement entier,1,5,2.7,8,Host_77450,2014,False,True,https://www.airbnb.fr/rooms/avignon_000329,detailed_ratings,2023-01-26,21,57,51,2,117
avignon_000330,Avignon,Studio entier au cœur de Avignon,43.932168,4.789248,101,4.46,167,4.5,4.45,4.46,4.65,4.84,4.5,4.27,93,quelques heures,99,Logement entier,5,3,1.4,6,Host_49766,2022,False,True,https://www.airbnb.fr/rooms/avignon_000330,detailed_ratings,2022-11-03,21,15,74,7,331
avignon_000331,Avignon,Calme pied-à-terre à Avignon,44.016314,4.773648,84,4.71,166,4.7,4.69,4.75,4.64,4.81,4.78,4.32,92,moins de 12 heures,85,Logement entier,2,5,1.5,4,Host_16798,2020,False,False,https://www.airbnb.fr/rooms/avignon_000331,detailed_ratings,2023-06-10,12,53,4,6,88
avignon_000332,Avignon,Hébergement entier - Avignon proche commerces,43.923326,4.860255,62,4.65,99,4.7,4.63,4.85,4.81,4.78,4.74,4.52,91,moins de 12 heures,98,Logement entier,5,5,2.0,5,Host_83576,2016,False,True,https://www.airbnb.fr/rooms/avignon_000332,detailed_ratings,2023-05-01,13,21,11,2,324
avignon_000333,Avignon,Typique loft à Avignon,44.035329,4.765029,83,4.65,291,4.6,4.79,4.59,4.53,4.75,4.88,4.74,93,moins de 12 heures,91,Logement entier,1,2,1.4,7,Host_68155,2015,False,True,https://www.airbnb.fr/rooms/avignon_000333,detailed_ratings,2023-06-08,29,4,1,2,328
